Dataset,Model,Filters,Metric,Baseline value,After filter application,Improvement (%),Filter metric R2,Filter metric Accuracy,Baseline metric R2,Baseline metric Accuracy,Mixed metric R2,Mixed metric Accuracy,Mixed metric roc_auc,Rest metric R2,Rest metric Accuracy,Rest metric roc_auc,Notes
clintox,LogisticRegression,BrenkFilter;LINTFilter,ROC-AUC,0.9103202846975089,0.9431818181818182,103.60988698557112,0.22272727272727266,0.9736842105263158,0.01684460260972731,0.9527027027027027,0.08706998813760392,0.956081081081081,0.8037959667852906,-0.04897303339387982,0.9274725274725275,0.7531001117786782,None
clintox,LogisticRegression,BrenkFilter;LipinskiFilter,ROC-AUC,0.9103202846975089,0.826865671641791,90.83239004352748,-0.4522388059701492,0.9496402877697842,0.01684460260972731,0.9527027027027027,0.01684460260972731,0.9527027027027027,0.7489916963226572,-0.0999367044095929,0.9232736572890026,0.7387650327027216,None
clintox,LogisticRegression,BrenkFilter;MLSMRFilter,ROC-AUC,0.9103202846975089,0.7666666666666667,84.21944227260882,-0.042857142857142705,0.958904109589041,0.01684460260972731,0.9527027027027027,0.08706998813760392,0.956081081081081,0.7406880189798339,-0.023068284829051322,0.9388489208633094,0.7462759264520843,None
clintox,LogisticRegression,BrenkFilter;MolecularWeightFilter,ROC-AUC,0.9103202846975089,0.8055172413793104,88.48723409991642,0.17241379310344818,0.9733333333333334,0.01684460260972731,0.9527027027027027,0.15729537366548052,0.9594594594594594,0.8571767497034402,-0.039999999999999813,0.9286694101508917,0.8175857338820302,None
clintox,LogisticRegression,BrenkFilter;NIBRFilter,ROC-AUC,0.9103202846975089,0.7809523809523811,85.7887486503593,0.16190476190476266,0.9636363636363636,0.01684460260972731,0.9527027027027027,-0.2640569395017791,0.9391891891891891,0.8536180308422301,-0.23088338670624076,0.9266450916936354,0.7805787706006404,None
clintox,LogisticRegression,BrenkFilter;NIHFilter,ROC-AUC,0.9103202846975089,0.8135338345864662,89.36786845926387,0.16992481203007515,0.9710144927536232,0.01684460260972731,0.9527027027027027,0.08706998813760392,0.956081081081081,0.8581257413997627,-0.07346938775510226,0.9315589353612167,0.8166288737717309,None
clintox,LogisticRegression,BrenkFilter;OpreaFilter,ROC-AUC,0.9103202846975089,0.7192982456140351,79.01595270427829,-0.05263157894736881,0.95,0.01684460260972731,0.9527027027027027,-0.053380782918149405,0.9493243243243243,0.7525504151838672,-0.15321735485223242,0.9287531806615776,0.6561633945830132,None
clintox,LogisticRegression,BrenkFilter;PAINSFilter,ROC-AUC,0.9103202846975089,0.7859154929577465,86.33395368300499,-0.6563380281690143,0.9455782312925171,0.01684460260972731,0.9527027027027027,-0.053380782918149405,0.9493243243243243,0.8462633451957295,-0.09945903153450342,0.9247311827956989,0.8261907903417337,None
clintox,LogisticRegression,BrenkFilter;PfizerFilter,ROC-AUC,0.9103202846975089,0.7142857142857143,78.46531888752374,-0.017857142857143016,0.9824561403508771,0.01684460260972731,0.9527027027027027,-0.1236061684460259,0.9459459459459459,0.6453143534994068,-0.07664562669071229,0.9288107202680067,0.6722961862833501,None
clintox,LogisticRegression,BrenkFilter;REOSFilter,ROC-AUC,0.9103202846975089,0.7606382978723404,83.55721724086304,-0.563829787234043,0.9387755102040817,0.01684460260972731,0.9527027027027027,0.08706998813760392,0.956081081081081,0.8011862396204035,-0.0438405797101451,0.9322548028311426,0.7423519218651543,None
